[2026-03-27T22:48:35.757Z] GET https://www.google.com/maps/search/Hey+Beauty+Krak%C3%B3w → pending (?ms, ?B)
[2026-03-27T22:51:07.818Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/54ee6f5.css → 200 (6ms, 2018B)
[2026-03-27T22:51:07.818Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/0e03dc2.js → 200 (6ms, 7923B)
[2026-03-27T22:51:07.818Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/4de93d7.js → 200 (21ms, 48371B)
[2026-03-27T22:51:07.819Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/a1bf4ee.css → 200 (5ms, 2429B)
[2026-03-27T22:51:07.819Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/7a41a2b.js → 200 (20ms, 5482B)
[2026-03-27T22:51:07.830Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/246446a.css → 200 (25ms, 658B)
[2026-03-27T22:51:07.830Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/5c1a2bd.js → 200 (30ms, 1761B)
[2026-03-27T22:51:07.838Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/d6fdb67.js → 200 (21ms, 497B)
[2026-03-27T22:51:07.854Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/a10af9d.css → 200 (1ms, 180B)
[2026-03-27T22:51:07.854Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/217a886.js → 200 (6ms, 2579B)
[2026-03-27T22:51:07.854Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/58f7990.css → 200 (2ms, 211B)
[2026-03-27T22:51:07.854Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/2e2bdc8.js → 200 (6ms, 2357B)
[2026-03-27T22:51:07.855Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/ea90fd2.css → 200 (1ms, 1805B)
[2026-03-27T22:51:07.855Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/20d12cc.js → 200 (5ms, 2636B)
[2026-03-27T22:51:07.855Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/d0a2c49.css → 200 (1ms, 455B)
[2026-03-27T22:51:07.855Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/840f3a1.js → 200 (5ms, 3000B)
[2026-03-27T22:51:07.855Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/d253413.js → 200 (5ms, 557B)
[2026-03-27T22:51:07.871Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/74518/biz_photo/1bced74ff539481d9de6e051666344-baber-barbershop-skawina-biz-photo-163340d0d70d4d3f9eeb8b3fa46b9b-booksy.jpeg?size=640x427 → 200 (1ms, 46975B)
[2026-03-27T22:51:07.878Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/36993/biz_photo/29f396416b4f477a93206f0ff487ce-barber-shop-tattoo-studio-biz-photo-f1f09d0c46fa423185e2d1373483ce-booksy.jpeg?size=640x427 → 200 (?ms, 58909B)
[2026-03-27T22:51:07.879Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/1467/biz_photo/b7f1df9f668d43fe83bc30862d92a9-smykolandia-biz-photo-5574c76b1d9d401884ab33724ec804-booksy.jpeg?size=640x427 → 200 (?ms, 50558B)
[2026-03-27T22:51:07.880Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/80920/biz_photo/d9cba88cbdf549bfb0a8a0c2a974e2-barber-room-barbershop-biz-photo-154b91b546fa47d1975cbb40b271e8-booksy.jpeg?size=640x427 → 200 (?ms, 32575B)
[2026-03-27T22:51:07.881Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/8a50406.js → 200 (?ms, 797B)
[2026-03-27T22:51:07.881Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/ea26a3e.css → 200 (?ms, 301B)
[2026-03-27T22:51:07.881Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/d4b2855.js → 200 (?ms, 1738B)
[2026-03-27T22:51:07.887Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/8cb119c.js → 200 (1ms, 1312B)
[2026-03-27T22:51:07.891Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/31c137f.js → 200 (11ms, 1048B)
[2026-03-27T22:51:07.891Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/eab03d2.js → 200 (11ms, 1113B)
[2026-03-27T22:51:07.891Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/f19535f.js → 200 (12ms, 907B)
[2026-03-27T22:51:07.898Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/b82ef25.js → 200 (5ms, 618B)
[2026-03-27T22:51:07.903Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/d3e0899.css → 200 (3ms, 432B)
[2026-03-27T22:51:07.903Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/74c456a.js → 200 (3ms, 14483B)
[2026-03-27T22:51:08.481Z] GET https://js.stripe.com/v3/m-outer-3437aaddcdf6922d623e172c2d6f9278.html → 200 (1ms, 200B)
[2026-03-27T22:51:08.486Z] GET https://js.stripe.com/v3/fingerprinted/js/m-outer-15a2b40a058ddff1cffdb63779fe3de1.js → 200 (?ms, 526B)
[2026-03-27T22:51:08.487Z] GET https://m.stripe.network/inner.html → 200 (1ms, 930B)
[2026-03-27T22:51:08.501Z] GET https://m.stripe.network/out-4.5.45.js → 200 (2ms, 88737B)
[2026-03-27T22:51:08.509Z] POST https://m.stripe.com/6 → 200 (196ms, 156B)
[2026-03-27T22:51:10.229Z] GET https://booksy.com/pl-pl/215381_hey-beauty-3-0_salon-kosmetyczny_8820_krakow → pending (?ms, ?B)
[2026-03-27T22:51:12.325Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-CBN3D8S29F&gtm=45je63p1v883401451z8811759813za20gzb811759813zd811759813&_p=1774651866845&gcs=G100&gcd=13p3p3p2p5l1&npa=1&dma_cps=-&dma=1&gdid=dMWZhNz&cid=411135872.1774651867&ul=en-us&sr=1280x720&ir=1&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&are=1&frm=0&pscdl=denied&_eu=EAAAAGA&_s=2&tag_exp=0~115616986~115938466~115938468~116133314~117484252&uid=&sid=1774651866&sct=1&seg=0&dl=https%3A%2F%2Fbooksy.com%2Fpl-pl%2Fsearch%3Fquery%3Dhey%2520beauty%25203.0%2520krakow&dt=Booksy&_tu=CA&en=Page_View&ep.content_group=Other%20group&ep.app_version=1.0.0&ep.device_type=Desktop&ep.country=pl&ep.email=redacted&ep.fingerprint=dd4d0ba6-24f4-4786-8875-a853283b9040&ep.gender_code=R&ep.phone=redacted&ep.user_role=Customer&ep.control_group=false&_et=414&up.app_version=1.0.0&up.device_type=Desktop&up.country=pl&up.gender_code=R&up.phone=redacted&up.user_role=Customer&up.control_group=false&tfd=6171 → 204 (34ms, ?B)
[2026-03-27T22:51:14.571Z] GET https://booksy.com/pl-pl/215381_jadore-instytut-w-luxury-loft-ul-minska-29_salon-kosmetyczny_3_warszawa → pending (?ms, ?B)
[2026-03-27T22:51:19.855Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-CBN3D8S29F&gtm=45je63p1v883401451za20gzb811759813zd811759813&_p=1774651866845&gcs=G100&gcd=13p3p3p2p5l1&npa=1&dma_cps=-&dma=1&gdid=dMWZhNz&cid=411135872.1774651867&ul=en-us&sr=1280x720&ir=1&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&are=1&frm=0&pscdl=denied&_eu=EAAAAGA&_s=3&tag_exp=0~115616986~115938466~115938468~116133314~117484252&sid=1774651866&sct=1&seg=1&dl=https%3A%2F%2Fbooksy.com%2Fpl-pl%2Fsearch%3Fquery%3Dhey%2520beauty%25203.0%2520krakow&dt=Booksy&_tu=CA&en=user_engagement&ep.content_group=Other%20group&_et=12520&tfd=13692 → pending (?ms, ?B)
[2026-03-27T22:51:19.856Z] GET https://pg.feroot.com/v1/bundle/7c7d3c18-3309-48c6-a1b8-966081b8ff7d → 200 (15ms, 60879B)
[2026-03-27T22:51:19.856Z] GET https://www.googletagmanager.com/gtag/js → 200 (12ms, 229226B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/1472f2c.js → 200 (131ms, 43326B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/e2a71a9.js → 200 (132ms, 246110B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/2057d92.js → 200 (166ms, 1103059B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/ecf74a2.css → 200 (129ms, 142589B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/368cfb6.js → 200 (133ms, 677910B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/a3e8f00.css → 200 (129ms, 14075B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/085c22c.js → 200 (132ms, 68006B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/img/header-bg.f0d45f5.jpg → 200 (141ms, 61955B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/img/header-bg-pl.d057534.jpg → 200 (141ms, 35702B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/c2225d8.css → 200 (129ms, 7137B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/757c3de.js → 200 (131ms, 52177B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/88731c9.css → 200 (129ms, 461B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/830d80e.js → 200 (132ms, 10933B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/ee34be7.js → 200 (130ms, 695B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/09f9bb3.js → 200 (132ms, 1062B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/85e0e98.js → 200 (130ms, 730B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/71fab92.js → 200 (130ms, 742B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/64badc3.js → 200 (130ms, 667B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/d25de80.css → 200 (130ms, 1438B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/3bf7f6e.js → 200 (142ms, 2993B)
[2026-03-27T22:51:19.856Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/d3e0899.css → 200 (130ms, 432B)
[2026-03-27T22:51:19.858Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/74c456a.js → 200 (163ms, 14483B)
[2026-03-27T22:51:19.858Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/11938aa.js → 200 (163ms, 1593B)
[2026-03-27T22:51:19.858Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/b89c6db.css → 200 (128ms, 7156B)
[2026-03-27T22:51:19.862Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/72816cd.js → 200 (159ms, 26832B)
[2026-03-27T22:51:19.862Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/8836c1c.css → 200 (124ms, 183B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/725b547.js → 200 (124ms, 892B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/06f4a08.js → 200 (159ms, 1104B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/d0a2c49.css → 200 (123ms, 455B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/840f3a1.js → 200 (159ms, 3000B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/fb20971.css → 200 (123ms, 9697B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/396526e.js → 200 (160ms, 19270B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/3a574b5.css → 200 (123ms, 7493B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/9177613.js → 200 (160ms, 19459B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/8bd776b.js → 200 (124ms, 799B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/eab03d2.js → 200 (160ms, 1113B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/1ba3343.js → 200 (161ms, 4010B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/58f7990.css → 200 (123ms, 211B)
[2026-03-27T22:51:19.863Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/2e2bdc8.js → 200 (162ms, 2357B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/137e135.css → 200 (123ms, 15459B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/d29f245.js → 200 (165ms, 36107B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/08a677e.css → 200 (123ms, 913B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/c9ac476.js → 200 (165ms, 3139B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/f18e4de.css → 200 (123ms, 1842B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/dfd7aec.js → 200 (164ms, 12036B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/befd5e4.js → 200 (169ms, 2306B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/402b523.css → 200 (123ms, 1315B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/ea54cab.js → 200 (169ms, 2666B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/8902896.css → 200 (123ms, 537B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/9c17856.js → 200 (169ms, 10011B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/6f6c46b.css → 200 (123ms, 2180B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/b060cb3.js → 200 (175ms, 3995B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/aa1becc.css → 200 (123ms, 691B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/0f9dd18.js → 200 (175ms, 4426B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/8b827e5.js → 200 (175ms, 1232B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/de6a190.js → 200 (126ms, 660B)
[2026-03-27T22:51:19.864Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/f306fa1.css → 200 (123ms, 424B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/c9f4b6f.js → 200 (177ms, 3701B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/c900126.css → 200 (123ms, 5640B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/5216d89.js → 200 (178ms, 25531B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/6c45fd6.js → 200 (178ms, 9177B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/d9dc917.css → 200 (123ms, 929B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/927c5ae.js → 200 (177ms, 1326B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/00f6f38.css → 200 (123ms, 1087B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/adff4e9.js → 200 (177ms, 3086B)
[2026-03-27T22:51:19.865Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/f22587c.css → 200 (124ms, 4219B)
[2026-03-27T22:51:19.866Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/0969762.js → 200 (178ms, 7200B)
[2026-03-27T22:51:19.867Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/57fa161.css → 200 (122ms, 582B)
[2026-03-27T22:51:19.867Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/51fbbb2.js → 200 (158ms, 9415B)
[2026-03-27T22:51:19.874Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (110ms, 365123B)
[2026-03-27T22:51:19.874Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-5WMDS6F&_=2026-03-27 → 200 (171ms, 723324B)
[2026-03-27T22:51:20.019Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/fonts/proximanova-regular-webfont.25139e1.woff2 → 200 (1ms, 44764B)
[2026-03-27T22:51:20.019Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/fonts/proximanova-semibold-webfont.998f069.woff2 → 200 (1ms, 44108B)
[2026-03-27T22:51:20.020Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/fonts/proximanova-light-webfont.79b2cc3.woff2 → 200 (?ms, 44152B)
[2026-03-27T22:51:20.182Z] GET https://consent.cookiebot.com/uc.js?cbid=808f644f-08f1-406e-88fa-635d5c349664&implementation=gtm&consentmode-dataredaction=dynamic&georegions=%7B%27region%27%3A%27BR%27%2C%27cbid%27%3A%272aa47016-2a34-48eb-9cfe-7f0ccfcc9c2f%27%7D%2C%7B%27region%27%3A%27US-06%27%2C%27cbid%27%3A%27390dbd16-cbe2-471c-88d5-5cf0798d9bd4%27%7D → 200 (1ms, 118110B)
[2026-03-27T22:51:20.182Z] GET https://www.googletagmanager.com/gtag/js?id=G-CBN3D8S29F&cx=c&gtm=4e63p1 → pending (?ms, ?B)
[2026-03-27T22:51:20.183Z] GET https://websdk.appsflyersdk.com/?st=banners,pba& → 200 (1ms, ?B)
[2026-03-27T22:51:20.183Z] POST https://pagead2.googlesyndication.com/ccm/collect?frm=0&ae=g&en=page_view&dl=https%3A%2F%2Fbooksy.com%2Fpl-pl%2F215381_jadore-instytut-w-luxury-loft-ul-minska-29_salon-kosmetyczny_3_warszawa&scrsrc=www.googletagmanager.com&rnd=1287388310.1774651880&navt=n&npa=1&ep.ads_data_redaction=1&gdid=dMWZhNz&_tu=CA&gtm=45He63p1v811759813za200zd811759813xea&gcs=G100&gcd=13p3p3p2p5l1&dma_cps=-&dma=1&tag_exp=0~115616985~115938466~115938468~117484252&apve=1&apvf=f&apvc=1&tft=1774651880176&tfd=9947 → pending (?ms, ?B)
[2026-03-27T22:51:20.195Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/215381/service_photos/c6147721c9f94e3caf1260839ee8c24a.jpeg → pending (?ms, ?B)
[2026-03-27T22:51:20.195Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/215381/service_photos/cd00ac3ace0945f78032cdae28b43365.jpeg → pending (?ms, ?B)
[2026-03-27T22:51:20.195Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/215381/service_photos/c6476d517dc645e7a07432c6490e5ba3.jpeg → pending (?ms, ?B)
[2026-03-27T22:51:20.195Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/215381/service_photos/b05bf8540fae4b9cacd856693789add0.jpeg → pending (?ms, ?B)
[2026-03-27T22:51:20.195Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/215381/service_photos/227c852215db4c6984e0172fd1d01f4b.jpeg → pending (?ms, ?B)
[2026-03-27T22:51:20.195Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/215381/service_photos/226b7cb5bf054634b7afd8d16e619c8b.jpeg → pending (?ms, ?B)
[2026-03-27T22:51:20.196Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/users/72b331a61e5c4b2eabb028338ce40e-e89573dc43c04826967b09c5d315d6-booksy.jpeg?size=50x50 → pending (?ms, ?B)
[2026-03-27T22:51:20.196Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/users/1c2e7500512d48a0b21dcd658dbdebd5.jpeg?size=50x50 → pending (?ms, ?B)
[2026-03-27T22:51:20.196Z] GET https://d375139ucebi94.cloudfront.net/region2/pl/215381/logo/6238fb6ab81e4ec58bf143990ea635-jadore-instytut-w-luxury-loft--logo-53efeed89dcf420aa182169d714afe-booksy.jpeg?size=150x150&size=250x250 → pending (?ms, ?B)
[2026-03-27T22:51:20.220Z] GET https://consentcdn.cookiebot.com/sdk/bc-v4.min.html → 200 (?ms, 627B)
[2026-03-27T22:51:20.220Z] GET https://consentcdn.cookiebot.com/consentconfig/808f644f-08f1-406e-88fa-635d5c349664/settings.json → 200 (1ms, 644B)
[2026-03-27T22:51:20.220Z] GET https://consent.cookiebot.com/808f644f-08f1-406e-88fa-635d5c349664/cc.js?renew=false&referer=booksy.com&dnt=false&init=false&georegions=%5B%7B%22r%22%3A%22BR%22%2C%22i%22%3A%222aa47016-2a34-48eb-9cfe-7f0ccfcc9c2f%22%7D%2C%7B%22r%22%3A%22US-06%22%2C%22i%22%3A%22390dbd16-cbe2-471c-88d5-5cf0798d9bd4%22%7D%5D → 200 (2ms, 465764B)
[2026-03-27T22:51:20.386Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/aefbd20.js → 200 (2ms, 113195B)
[2026-03-27T22:51:20.393Z] POST https://wa.appsflyersdk.com/events?site-id=b6467cfc-a411-4d5b-8967-3cd3eff2e386 → 200 (64ms, 74B)
[2026-03-27T22:51:20.405Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-CBN3D8S29F&gtm=45je63p1v883401451z8811759813za20gzb811759813zd811759813&_p=1774651879871&gcs=G100&gcd=13p3p3p2p5l1&npa=1&dma_cps=-&dma=1&gdid=dMWZhNz&cid=100897714.1774651880&ul=en-us&sr=1280x720&ir=1&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&are=1&frm=0&pscdl=denied&_prs=wg&_eu=EAAAAGA&_s=1&tag_exp=0~115938466~115938469~117384405~117484252&sid=1774651880&sct=1&seg=0&dl=https%3A%2F%2Fbooksy.com%2Fpl-pl%2F215381_jadore-instytut-w-luxury-loft-ul-minska-29_salon-kosmetyczny_3_warszawa&dt=J%E2%80%99adore%20Instytut%20w%20Luxury%20Loft%20Ul.%20Mi%C5%84ska%2029%20-%20Warszawa%20-%20Zarezerwuj%20Wizyt%C4%99%20Online%20-%20Ceny%2C%20opinie%2C%20zdj%C4%99cia&_tu=CA&en=page_view&_fv=1&_nsi=1&_ss=2&ep.content_group=Business%20profiles&tfd=10174 → 204 (50ms, ?B)
[2026-03-27T22:51:20.459Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/b9a16a9.js → 200 (5ms, 3304B)
[2026-03-27T22:51:20.464Z] GET https://js.hcaptcha.com/1/api.js?render=explicit&onload=__hCaptchaOnload → 200 (?ms, 300006B)
[2026-03-27T22:51:20.464Z] GET https://fscdn.eppo.cloud/api/flag-config/v1/config?apiKey=-05ENfZ3cBNVVlyIG4t0tzgrWqP0l_1c_LGexRuK6v0&sdkName=js-client-sdk&sdkVersion=3.0.2 → 200 (39ms, 1274835B)
[2026-03-27T22:51:20.548Z] GET https://fscdn.eppo.cloud/api/flag-config/v1/config?apiKey=-05ENfZ3cBNVVlyIG4t0tzgrWqP0l_1c_LGexRuK6v0&sdkName=js-client-sdk&sdkVersion=3.0.2 → 200 (31ms, 1274835B)
[2026-03-27T22:51:20.673Z] GET https://survey.survicate.com/workspaces/ad36a809f892895bc5fb0836c95f482d/web_surveys.js → 200 (87ms, ?B)
[2026-03-27T22:51:20.675Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/24358c6.css → 200 (86ms, ?B)
[2026-03-27T22:51:20.676Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/3f088c3.js → 200 (87ms, ?B)
[2026-03-27T22:51:20.676Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/8888249.css → 200 (86ms, ?B)
[2026-03-27T22:51:20.676Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/95a91fe.js → 200 (87ms, ?B)
[2026-03-27T22:51:20.676Z] GET https://dk2h3gy4kn9jw.cloudfront.net/web-2019/1f34442d/css/a3c022f.css → 200 (86ms, ?B)
